doc_label,doc_content
doyle-2-44,continuous shower small flies streamed upon lamp upon cloth upon hands faces
doyle-2-44,suddenly manager 's boy put insolent black head doorway tone scathing contempt
doyle-2-45,'mistah kurtz dead
doyle-2-46,pilgrims rushed see
doyle-2-46,remained went dinner
doyle-2-46,believe considered brutally callous
doyle-2-46,however eat much
doyle-2-46,lamp light n't know outside beastly beastly dark
doyle-2-46,went near remarkable man pronounced judgment upon adventures soul earth
doyle-2-46,voice gone
doyle-2-46,else
doyle-2-46,course aware next day pilgrims buried something muddy hole
doyle-2-47,nearly buried
doyle-2-48,however see go join kurtz
doyle-2-48,remained dream nightmare end show loyalty kurtz
doyle-2-48,destiny
doyle-2-48,destiny
doyle-2-48,droll thing life mysterious arrangement merciless logic futile purpose
doyle-2-48,hope knowledge comes late crop unextinguishable regrets
doyle-2-48,wrestled death
doyle-2-48,unexciting contest imagine
doyle-2-48,takes place impalpable greyness nothing underfoot nothing around without spectators without clamour without glory without great desire victory without great fear defeat sickly atmosphere tepid scepticism without much belief right still less adversary
doyle-2-48,form ultimate wisdom life greater riddle us think
doyle-2-48,within hair 's breadth last opportunity pronouncement found humiliation probably would nothing say
doyle-2-48,reason affirm kurtz remarkable man
doyle-2-48,something say
doyle-2-48,since peeped edge understand better meaning stare could see flame candle wide enough embrace whole universe piercing enough penetrate hearts beat darkness
doyle-2-48,summed judged
doyle-2-48,'the horror
doyle-2-48,remarkable man
doyle-2-48,expression sort belief candour conviction vibrating note revolt whisper appalling face glimpsed truth strange commingling desire hate
doyle-2-48,extremity remember best vision greyness without form filled physical pain careless contempt evanescence things even pain
doyle-2-48,extremity seem lived
doyle-2-48,true made last stride stepped edge permitted draw back hesitating foot
doyle-2-48,perhaps whole difference perhaps wisdom truth sincerity compressed inappreciable moment time step threshold invisible
doyle-2-48,perhaps
doyle-2-48,like think summing would word careless contempt
doyle-2-48,better cry much better
doyle-2-48,affirmation moral victory paid innumerable defeats abominable terrors abominable satisfactions
doyle-2-48,victory
doyle-2-48,remained loyal kurtz last even beyond long time heard voice echo magnificent eloquence thrown soul translucently pure cliff crystal
doyle-2-49,bury though period time remember mistily shuddering wonder like passage inconceivable world hope desire
doyle-2-49,found back sepulchral city resenting sight people hurrying streets filch little money devour infamous cookery gulp unwholesome beer dream insignificant silly dreams
doyle-2-49,trespassed upon thoughts
doyle-2-49,intruders whose knowledge life irritating pretence felt sure could possibly know things knew
doyle-2-49,bearing simply bearing commonplace individuals going business assurance perfect safety offensive like outrageous flauntings folly face danger unable comprehend
doyle-2-49,particular desire enlighten difficulty restraining laughing faces full stupid importance
doyle-2-49,daresay well time
doyle-2-49,tottered streets various affairs settle grinning bitterly perfectly respectable persons
doyle-2-49,admit behaviour inexcusable temperature seldom normal days
doyle-2-49,dear aunt 's endeavours 'nurse strength seemed altogether beside mark
doyle-2-49,strength wanted nursing imagination wanted soothing
doyle-2-49,kept bundle papers given kurtz knowing exactly
doyle-2-49,mother died lately watched told intended
doyle-2-49,clean shaved man official manner wearing gold rimmed spectacles called one day made inquiries first circuitous afterwards suavely pressing pleased denominate certain 'documents
doyle-2-49,surprised two rows manager subject
doyle-2-49,refused give smallest scrap package took attitude spectacled man
doyle-2-49,became darkly menacing last much heat argued company right every bit information 'territories
doyle-2-49,'mr
doyle-2-49,kurtz 's knowledge unexplored regions must necessarily extensive peculiar owing great abilities deplorable circumstances placed therefore assured mr kurtz 's knowledge however extensive bear upon problems commerce administration
doyle-2-49,invoked name science
doyle-2-49,'it would incalculable loss etc etc
doyle-2-49,offered report 'suppression savage customs postscriptum torn
doyle-2-49,took eagerly ended sniffing air contempt
doyle-2-49,'this right expect remarked
doyle-2-49,'expect nothing else
doyle-2-49,'there private letters
doyle-2-49,withdrew upon threat legal proceedings saw another fellow calling kurtz 's cousin appeared two days later anxious hear details dear relative 's last moments
doyle-2-49,incidentally gave understand kurtz essentially great musician
doyle-2-49,'there making immense success man organist believe lank grey hair flowing greasy coat collar
doyle-2-49,reason doubt statement day unable say kurtz 's profession whether ever greatest talents
doyle-2-49,taken painter wrote papers else journalist could paint even cousin took snuff interview could tell exactly
doyle-2-49,universal genius point agreed old chap thereupon blew nose noisily large cotton handkerchief withdrew senile agitation bearing family letters memoranda without importance
doyle-2-49,ultimately journalist anxious know something fate 'dear colleague turned
doyle-2-49,visitor informed kurtz 's proper sphere ought politics 'on popular side
doyle-2-49,furry straight eyebrows bristly hair cropped short eyeglass broad ribbon becoming expansive confessed opinion kurtz really could n't write bit 'but heavens
doyle-2-49,man could talk
doyle-2-49,electrified large meetings
doyle-2-49,faith n't see
doyle-2-49,faith
doyle-2-49,could get believe anything anything
doyle-2-49,would splendid leader extreme party
doyle-2-49,'what party
doyle-2-49,asked
doyle-2-49,'any party answered
doyle-2-49,'he extremist
doyle-2-49,think
doyle-2-49,assented
doyle-2-49,know asked sudden flash curiosity 'what induced go
doyle-2-49,'yes forthwith handed famous report publication thought fit
doyle-2-49,glanced hurriedly mumbling time judged 'it would took plunder
doyle-2-50,thus left last slim packet letters girl 's portrait
doyle-2-50,struck beautiful mean beautiful expression
doyle-2-50,know sunlight made lie yet one felt manipulation light pose could conveyed delicate shade truthfulness upon features
doyle-2-50,seemed ready listen without mental reservation without suspicion without thought
doyle-2-50,concluded would go give back portrait letters
doyle-2-50,curiosity
doyle-2-50,yes also feeling perhaps
doyle-2-50,kurtz 's passed hands soul body station plans ivory career
doyle-2-50,remained memory intended wanted give past way surrender personally remained oblivion last word common fate
doyle-2-50,n't defend
doyle-2-50,clear perception really wanted
doyle-2-50,perhaps impulse unconscious loyalty fulfilment one ironic necessities lurk facts human existence
doyle-2-50,n't know
doyle-2-50,ca n't tell
doyle-2-50,went
doyle-2-51,thought memory like memories dead accumulate every man 's life vague impress brain shadows fallen swift final passage high ponderous door tall houses street still decorous well kept alley cemetery vision stretcher opening mouth voraciously devour earth mankind
doyle-2-51,lived lived much ever lived shadow insatiable splendid appearances frightful realities shadow darker shadow night draped nobly folds gorgeous eloquence
doyle-2-51,vision seemed enter house stretcher phantom bearers wild crowd obedient worshippers gloom forests glitter reach murky bends beat drum regular muffled like beating heart heart conquering darkness
doyle-2-51,moment triumph wilderness invading vengeful rush seemed would keep back alone salvation another soul
doyle-2-51,memory heard say afar horned shapes stirring back glow fires within patient woods broken phrases came back heard ominous terrifying simplicity
doyle-2-51,remembered abject pleading abject threats colossal scale vile desires meanness torment tempestuous anguish soul
doyle-2-51,later seemed see collected languid manner one day 'this lot ivory really mine
doyle-2-51,company pay
doyle-2-51,collected great personal risk
doyle-2-51,afraid try claim though
doyle-2-51,h 'm
doyle-2-51,difficult case
doyle-2-51,think ought resist
doyle-2-51,eh
doyle-2-51,want justice
doyle-2-51,wanted justice justice
doyle-2-51,rang bell mahogany door first floor waited seemed stare glassy panel stare wide immense stare embracing condemning loathing universe
doyle-2-51,seemed hear whispered cry horror
doyle-2-51,horror
doyle-2-52,dusk falling
doyle-2-52,wait lofty drawing room three long windows floor ceiling like three luminous bedraped columns
doyle-2-52,bent gilt legs backs furniture shone indistinct curves
doyle-2-52,tall marble fireplace cold monumental whiteness
doyle-2-52,grand piano stood massively corner dark gleams flat surfaces like sombre polished sarcophagus
doyle-2-52,high door opened closed
doyle-2-52,rose
doyle-2-53,came forward black pale head floating towards dusk
doyle-2-53,mourning
doyle-2-53,year since death year since news came seemed though would remember mourn forever
doyle-2-53,took hands murmured heard coming
doyle-2-53,noticed young mean girlish
doyle-2-53,mature capacity fidelity belief suffering
doyle-2-53,room seemed grown darker sad light cloudy evening taken refuge forehead
doyle-2-53,fair hair pale visage pure brow seemed surrounded ashy halo dark eyes looked
doyle-2-53,glance guileless profound confident trustful
doyle-2-53,carried sorrowful head though proud sorrow though would say alone know mourn deserves
doyle-2-53,still shaking hands look awful desolation came upon face perceived one creatures playthings time
doyle-2-53,died yesterday
doyle-2-53,jove
doyle-2-53,impression powerful seemed died yesterday nay minute
doyle-2-53,saw instant time death sorrow saw sorrow moment death
doyle-2-53,understand
doyle-2-53,saw together heard together
doyle-2-53,deep catch breath survived strained ears seemed hear distinctly mingled tone despairing regret summing whisper eternal condemnation
doyle-2-53,asked sensation panic heart though blundered place cruel absurd mysteries fit human behold
doyle-2-53,motioned chair
doyle-2-53,sat
doyle-2-53,laid packet gently little table put hand 'you knew well murmured moment mourning silence
doyle-2-54,'intimacy grows quickly
doyle-2-54,knew well possible one man know another
doyle-2-55,'and admired
doyle-2-55,'it impossible know admire
doyle-2-56,'he remarkable man unsteadily
doyle-2-56,appealing fixity gaze seemed watch words lips went 'it impossible
doyle-2-57,'love finished eagerly silencing appalled dumbness
doyle-2-57,'how true
doyle-2-57,true
doyle-2-57,think one knew well
doyle-2-57,noble confidence
doyle-2-57,knew best
doyle-2-58,'you knew best repeated
doyle-2-58,perhaps
doyle-2-58,every word spoken room growing darker forehead smooth white remained illumined inextinguishable light belief love
doyle-2-59,'you friend went
doyle-2-59,'his friend repeated little louder
doyle-2-59,'you must given sent
doyle-2-59,feel speak oh
doyle-2-59,must speak
doyle-2-59,want heard last words know worthy
doyle-2-59,pride
doyle-2-59,yes
doyle-2-59,proud know understood better one earth told
doyle-2-59,since mother died one one
doyle-2-60,listened
doyle-2-60,darkness deepened
doyle-2-60,even sure whether given right bundle
doyle-2-60,rather suspect wanted take care another batch papers death saw manager examining lamp
doyle-2-60,girl talked easing pain certitude sympathy talked thirsty men drink
doyle-2-60,heard engagement kurtz disapproved people
doyle-2-60,n't rich enough something
doyle-2-60,indeed n't know whether pauper life
doyle-2-60,given reason infer impatience comparative poverty drove
doyle-2-61,friend heard speak
doyle-2-61,saying
doyle-2-61,'he drew men towards best
doyle-2-61,looked intensity
doyle-2-61,'it gift great went sound low voice seemed accompaniment sounds full mystery desolation sorrow ever heard ripple river soughing trees swayed wind murmurs crowds faint ring incomprehensible words cried afar whisper voice speaking beyond threshold eternal darkness
doyle-2-61,'but heard
doyle-2-61,know
doyle-2-61,cried
doyle-2-62,'yes know something like despair heart bowing head faith great saving illusion shone unearthly glow darkness triumphant darkness could defended could even defend
doyle-2-63,'what loss us
doyle-2-63,corrected beautiful generosity added murmur 'to world
doyle-2-63,last gleams twilight could see glitter eyes full tears tears would fall
doyle-2-64,happy fortunate proud went
doyle-2-64,'too fortunate
doyle-2-64,happy little
doyle-2-64,unhappy life
doyle-2-65,stood fair hair seemed catch remaining light glimmer gold
doyle-2-65,rose
doyle-2-66,'and went mournfully 'of promise greatness generous mind noble heart nothing remains nothing memory
doyle-2-67,'we shall always remember hastily
doyle-2-68,'no
doyle-2-68,cried
doyle-2-68,'it impossible lost life sacrificed leave nothing sorrow
doyle-2-68,know vast plans
doyle-2-68,knew could perhaps understand others knew
doyle-2-68,something must remain
doyle-2-68,words least died
doyle-2-69,'his words remain
doyle-2-70,'and example whispered
doyle-2-70,'men looked goodness shone every act
doyle-2-70,example
doyle-2-71,'true 'his example
doyle-2-71,yes example
doyle-2-71,forgot
doyle-2-72,'but
doyle-2-72,believe yet
doyle-2-72,believe shall never see nobody see never never never
doyle-2-73,put arms retreating figure stretching back clasped pale hands across fading narrow sheen window
doyle-2-73,never see
doyle-2-73,saw clearly enough
doyle-2-73,shall see eloquent phantom long live shall see tragic familiar shade resembling gesture another one tragic also bedecked powerless charms stretching bare brown arms glitter infernal stream stream darkness
doyle-2-73,suddenly low 'he died lived
doyle-2-74,'his end dull anger stirring 'was every way worthy life
doyle-2-75,'and murmured
doyle-2-75,anger subsided feeling infinite pity
doyle-2-76,'everything could done mumbled
doyle-2-77,'ah believed one earth mother
doyle-2-77,needed
doyle-2-77,would treasured every sigh every word every sign every glance
doyle-2-78,felt like chill grip chest
doyle-2-78,'do n't muffled voice
doyle-2-79,'forgive
doyle-2-79,mourned long silence silence last
doyle-2-79,think loneliness
doyle-2-79,nobody near understand would understood
doyle-2-79,perhaps one hear
doyle-2-80,'to end shakily
doyle-2-80,heard last words stopped fright
doyle-2-81,'repeat murmured heart broken tone
doyle-2-81,want want something something live
doyle-2-82,point crying 'do n't hear
doyle-2-82,dusk repeating persistent whisper around us whisper seemed swell menacingly like first whisper rising wind
doyle-2-82,'the horror
doyle-2-82,horror
doyle-2-83,'his last word live insisted
doyle-2-83,'do n't understand loved loved loved
doyle-2-84,pulled together spoke slowly
doyle-2-85,'the last word pronounced name
doyle-2-86,heard light sigh heart stood still stopped dead short exulting terrible cry cry inconceivable triumph unspeakable pain
doyle-2-86,knew sure
doyle-2-86,knew
doyle-2-86,sure
doyle-2-86,heard weeping hidden face hands
doyle-2-86,seemed house would collapse could escape heavens would fall upon head
doyle-2-86,nothing happened
doyle-2-86,heavens fall trifle
doyle-2-86,would fallen wonder rendered kurtz justice due
doyle-2-86,n't wanted justice
doyle-2-86,could n't
doyle-2-86,could tell
doyle-2-86,would dark dark altogether
doyle-2-87,marlow ceased sat apart indistinct silent pose meditating buddha
doyle-2-87,nobody moved time
doyle-2-87,lost first ebb director suddenly
doyle-2-87,raised head
doyle-2-87,offing barred black bank clouds tranquil waterway leading uttermost ends earth flowed sombre overcast sky seemed lead heart immense darkness
