doc_label,doc_content
doyle-101-12,polar fisheries could short summer whole cruise one dutch whalemen including short voyage spitzbergen sea much exceed three months say reckoning men fleet sail low dutch seamen therefore say precisely two barrels beer per man twelve weeks allowance fair proportion ankers gin
doyle-101-12,whether gin beer harpooneers one might fancy right sort men stand boat head take good aim flying whales would seem somewhat
doyle-101-12,yet aim hit
doyle-101-12,far north remembered beer well upon equator southern fishery beer would apt make harpooneer sleepy mast head boat loss might nantucket new bedford
doyle-101-13,enough show old dutch whalers two three centuries ago high livers english whalers excellent example
doyle-101-13,say cruising empty ship get nothing better world get good dinner least
doyle-101-13,decanter
doyle-102-0,bower arsacides
doyle-102-1,hitherto sperm whale chiefly upon marvels outer aspect separately detail upon interior features
doyle-102-1,large thorough sweeping comprehension behooves still points hose casting loose hooks eyes joints innermost bones set say unconditional skeleton
doyle-102-2,ishmael
doyle-102-2,mere oarsman fishery pretend know aught subterranean parts whale
doyle-102-2,stubb mounted upon capstan deliver anatomy cetacea help windlass hold specimen rib
doyle-102-2,explain thyself ishmael
doyle-102-2,land full grown whale deck cook roast pig
doyle-102-2,surely
doyle-102-2,veritable witness hitherto ishmael care seize privilege jonah alone privilege discoursing upon joists beams rafters ridge pole sleepers making frame work leviathan belike tallow dairy rooms bowels
doyle-102-3,confess since jonah whalemen penetrated far beneath skin adult whale nevertheless blessed opportunity dissect
doyle-102-3,ship belonged small cub sperm whale bodily hoisted deck poke bag make barbs harpoons heads lances
doyle-102-3,think let chance go without using boat hatchet jack knife breaking seal reading contents young cub
doyle-102-4,exact knowledge bones leviathan gigantic full grown development rare knowledge late royal friend tranquo king tranque one arsacides
doyle-102-4,tranque years ago attached ship dey invited spend part arsacidean holidays lord tranque retired palm pupella sea side glen far distant sailors called bamboo town capital
doyle-102-5,among many fine qualities royal friend tranquo gifted devout love matters barbaric vertu brought together pupella whatever rare things ingenious people could chiefly carved woods wonderful devices chiselled shells inlaid spears costly paddles aromatic canoes distributed among whatever natural wonders wonder freighted tribute rendering waves cast upon shores
doyle-102-6,chief among latter great sperm whale unusually long raging gale found dead stranded head nut tree whose plumage like tufted seemed verdant jet
doyle-102-6,vast body last stripped deep bones become dust dry sun skeleton carefully transported pupella glen grand temple palms
doyle-102-7,ribs hung vertebræ carved arsacidean annals strange hieroglyphics skull priests kept aromatic flame mystic head sent forth vapory spout suspended terrific lower jaw vibrated like hair hung sword affrighted
doyle-102-8,wondrous sight
doyle-102-8,wood green mosses icy glen trees stood high haughty feeling living sap earth beneath weaver loom gorgeous carpet whereof ground vine formed warp woof living flowers figures
doyle-102-8,trees laden branches carrying air unceasingly active
doyle-102-8,leaves great sun seemed flying shuttle weaving verdure
doyle-102-8,oh busy weaver
doyle-102-8,unseen weaver
doyle-102-8,pause
doyle-102-8,one word
doyle-102-8,flows fabric
doyle-102-8,palace may deck
doyle-102-8,wherefore ceaseless toilings
doyle-102-8,speak weaver
doyle-102-8,stay thy hand
doyle-102-8,one single word thee
doyle-102-8,nay shuttle flies figures float forth loom freshet rushing carpet ever slides away
doyle-102-8,weaver god weaving deafened hears mortal voice humming look loom deafened escape shall hear thousand voices speak
doyle-102-8,even material
doyle-102-8,spoken words among flying words plainly heard without walls bursting opened casements
doyle-102-8,thereby
doyle-102-8,ah mortal
doyle-102-8,heedful din great world loom thy thinkings may overheard afar
doyle-102-9,amid green life restless loom arsacidean wood great white skeleton lay lounging gigantic idler
doyle-102-9,yet ever woven verdant warp woof hummed around mighty idler seemed cunning weaver woven vines every month assuming verdure skeleton
doyle-102-9,life folded death death life grim god youthful life begat headed glories
doyle-102-10,royal tranquo visited wondrous whale saw skull altar artificial smoke ascending real jet issued marvelled king regard chapel object vertu
doyle-102-10,laughed
doyle-102-10,marvelled priests swear smoky jet genuine
doyle-102-10,fro paced skeleton brushed vines aside broke ribs ball arsacidean twine long amid many winding shaded colonnades
doyle-102-10,soon line following back emerged opening entered
doyle-102-10,saw living thing within naught bones
doyle-102-11,cutting green measuring rod dived within skeleton
doyle-102-11,arrow slit skull priests perceived taking altitude final rib shouted st thou measure god
doyle-102-11,us aye priests well long ye make fierce rose among concerning feet inches cracked yard sticks great skull echoed seizing lucky chance quickly concluded admeasurements
doyle-102-12,admeasurements propose set
doyle-102-12,first recorded matter free utter fancied measurement please
doyle-102-12,skeleton authorities refer test accuracy
doyle-102-12,leviathanic museum tell hull england one whaling ports country fine specimens fin backs whales
doyle-102-12,likewise heard museum new hampshire proprietors call perfect specimen greenland river whale united states moreover place england burton constable name certain sir clifford constable possession skeleton sperm whale size means full grown magnitude friend king tranquo
doyle-102-13,cases stranded whales two skeletons belonged originally proprietors upon similar grounds
doyle-102-13,king tranquo seizing wanted sir clifford lord parts
doyle-102-13,sir clifford whale articulated throughout like great chest drawers open shut bony spread ribs like gigantic fan swing day upon lower jaw
doyle-102-13,locks put upon trap doors show round future visitors bunch keys side
doyle-102-13,sir clifford thinks peep whispering gallery spinal column hear echo hollow cerebellum view forehead
doyle-102-14,skeleton dimensions shall proceed set copied right arm tattooed wild period secure way preserving valuable
doyle-102-14,crowded space parts body remain blank page composing least parts might remain trouble odd inches indeed inches enter congenial whale
doyle-103-0,measurement whale skeleton
doyle-103-1,first place wish lay particular plain statement touching living bulk leviathan whose skeleton briefly exhibit
doyle-103-1,statement may prove useful
doyle-103-2,according careful calculation made partly base upon captain scoresby estimate seventy tons largest sized greenland whale sixty feet length according careful calculation say sperm whale largest magnitude eighty five ninety feet length something less forty feet fullest circumference whale weigh least ninety tons reckoning thirteen men ton would considerably outweigh combined population whole village one thousand one hundred inhabitants
doyle-103-3,think brains like yoked cattle put leviathan make budge landsman imagination
doyle-103-4,already various ways put skull spout hole jaw teeth tail forehead fins divers parts shall simply point interesting general bulk unobstructed bones
doyle-103-4,colossal skull embraces large proportion entire extent skeleton far complicated part nothing repeated concerning must fail carry mind arm proceed otherwise gain complete notion general structure view
doyle-103-5,length sperm whale skeleton tranque measured seventy two feet fully invested extended life must ninety feet long whale skeleton loses one fifth length compared living body
doyle-103-5,seventy two feet skull jaw comprised twenty feet leaving fifty feet plain back bone
doyle-103-5,attached back bone something less third length mighty circular basket ribs enclosed vitals
doyle-103-6,vast ivory ribbed chest long unrelieved spine extending far away straight line little resembled hull great ship new laid upon stocks twenty naked bow ribs inserted keel otherwise time long disconnected timber
doyle-103-7,ribs ten side
doyle-103-7,first begin neck nearly six feet long second third fourth successively longer till came climax fifth one middle ribs measured eight feet inches
doyle-103-7,part remaining ribs diminished till tenth last spanned five feet inches
doyle-103-7,general thickness bore seemly correspondence length
doyle-103-7,middle ribs arched
doyle-103-7,arsacides used beams whereon lay footpath bridges small streams
doyle-103-8,considering ribs could struck anew circumstance variously repeated book skeleton whale means mould invested form
doyle-103-8,largest tranque ribs one middle ones occupied part fish life greatest depth
doyle-103-8,greatest depth invested body particular whale must least sixteen feet whereas corresponding rib measured little eight feet
doyle-103-8,rib conveyed half true notion living magnitude part
doyle-103-8,besides way saw naked spine wrapped round tons added bulk flesh muscle blood bowels
doyle-103-8,still ample fins saw disordered joints place weighty majestic boneless flukes utter blank
doyle-103-9,vain foolish thought timid untravelled man try comprehend aright wondrous whale merely poring dead attenuated skeleton stretched peaceful wood
doyle-103-9,heart quickest perils within eddyings angry flukes profound unbounded sea fully invested whale truly livingly found
doyle-103-10,spine
doyle-103-10,best way consider crane pile bones high end
doyle-103-10,speedy enterprise
doyle-103-10,done looks much like pompey pillar
doyle-103-11,forty odd vertebræ skeleton locked together
