doc_label,doc_content
doyle-4-10,bessie supplied hiatus hour 's length proved beyond doubt wicked abandoned child ever reared roof
doyle-4-10,half believed felt indeed bad feelings breast
doyle-4-11,november december half january passed away
doyle-4-11,christmas new year gateshead usual cheer presents interchanged evening parties given
doyle-4-11,every enjoyment course excluded share gaiety consisted daily eliza georgiana seeing descend drawing room dressed thin muslin frocks scarlet hair elaborately afterwards listening sound piano harp played passing fro butler footman glass china refreshments handed broken hum conversation drawing room door opened closed
doyle-4-11,tired occupation retire solitary silent nursery though somewhat sad miserable
doyle-4-11,speak truth least wish go company company rarely noticed bessie kind deemed treat spend evenings quietly instead passing formidable eye mrs reed room full ladies gentlemen
doyle-4-11,bessie soon dressed young ladies used take lively regions kitchen housekeeper 's room generally bearing candle along
doyle-4-11,sat doll knee till fire got low glancing round occasionally make sure nothing worse haunted shadowy room embers sank dull red undressed hastily tugging knots strings best might sought shelter cold darkness crib
doyle-4-11,crib always took doll human beings must love something worthier objects affection contrived find pleasure loving cherishing faded graven image shabby miniature
doyle-4-11,puzzles remember absurd sincerity little half fancying alive capable sensation
doyle-4-11,sleep unless folded night gown lay safe warm comparatively happy believing happy likewise
doyle-4-12,long hours seem waited departure company listened sound bessie 's step stairs sometimes come interval seek thimble perhaps bring something way supper bun cheese cake sit bed ate finished clothes round twice kissed good night miss jane
doyle-4-12,thus gentle bessie seemed best prettiest world wished intensely always pleasant amiable never push scold task often wont
doyle-4-12,bessie must think girl good natural capacity smart remarkable narrative least judge impression made nursery tales
doyle-4-12,pretty recollections face person correct
doyle-4-12,remember slim young woman black hair dark eyes nice features good clear complexion capricious hasty temper indifferent ideas principle justice still preferred else gateshead hall
doyle-4-13,january nine o'clock morning bessie gone breakfast cousins summoned mama eliza putting bonnet warm garden coat go feed occupation fond less eggs housekeeper money thus obtained
doyle-4-13,turn marked shown eggs chickens also driving hard flower roots seeds slips plants orders mrs reed buy young lady parterre wished sell eliza sold hair head made handsome profit thereby
doyle-4-13,money first odd corners wrapped old curl paper discovered housemaid eliza fearful losing valued treasure consented mother rate interest fifty sixty per
doyle-4-13,interest every quarter keeping accounts little book anxious
doyle-4-14,georgiana sat high stool dressing hair glass curls artificial flowers faded feathers found store drawer attic
doyle-4-14,making bed received strict orders bessie get arranged returned bessie frequently employed sort tidy room dust chairs c
doyle-4-14,spread quilt folded night dress went window seat put order picture books doll 's house furniture scattered abrupt command georgiana let playthings alone tiny chairs mirrors fairy plates cups property stopped proceedings lack occupation fell breathing frost flowers window fretted thus space glass might look grounds still petrified influence hard frost
doyle-4-15,window visible porter 's lodge carriage road dissolved much silver white foliage panes left room look saw gates thrown open carriage roll
doyle-4-15,watched ascending drive indifference carriages often came gateshead none ever brought visitors interested stopped front house door bell rang loudly new comer admitted
doyle-4-15,nothing vacant attention soon found livelier attraction spectacle little hungry came twigs leafless cherry tree nailed wall near casement
doyle-4-15,remains breakfast bread milk stood table crumbled morsel roll tugging sash put crumbs window sill bessie came running upstairs nursery
doyle-4-16,miss jane take pinafore
doyle-4-16,washed hands face morning
doyle-4-16,gave another answered wanted bird secure bread sash yielded scattered crumbs stone sill cherry tree closing window replied
doyle-4-17,bessie finished dusting
doyle-4-18,troublesome careless child
doyle-4-18,look quite red mischief opening window
doyle-4-19,spared trouble answering bessie seemed great hurry listen explanations washstand inflicted happily brief face hands water coarse towel disciplined head brush pinafore top stairs bid go directly wanted breakfast room
doyle-4-20,asked wanted demanded mrs reed bessie already gone closed nursery door upon
doyle-4-20,slowly descended
doyle-4-20,nearly three months never called mrs reed 's presence restricted long nursery breakfast dining drawing rooms become awful regions dismayed intrude
doyle-4-21,stood empty hall breakfast room door stopped trembling
doyle-4-21,miserable little fear engendered unjust punishment made days
doyle-4-21,feared return nursery feared go forward parlour ten minutes stood agitated hesitation vehement ringing breakfast room bell decided must enter
doyle-4-22,want
doyle-4-22,asked inwardly hands turned stiff door handle second two resisted efforts
doyle-4-22,besides aunt reed apartment
doyle-4-22,man woman
doyle-4-22,handle turned door unclosed passing low looked black pillar
doyle-4-22,least appeared first sight straight narrow sable clad shape standing erect rug grim face top carved mask placed shaft way capital
doyle-4-23,mrs reed occupied usual seat fireside made signal approach introduced stony stranger words little girl respecting applied
doyle-4-24,man turned head slowly towards stood examined two inquisitive looking grey eyes twinkled pair brows solemnly bass voice size small age
doyle-4-25,ten years
doyle-4-26,much
doyle-4-26,doubtful answer prolonged scrutiny minutes
doyle-4-26,presently addressed name little girl
doyle-4-27,jane eyre sir
doyle-4-28,uttering words looked seemed tall gentleman little features large lines frame equally harsh prim
doyle-4-29,well jane eyre good child
doyle-4-30,impossible reply affirmative little world held contrary opinion silent
doyle-4-30,mrs reed answered expressive shake head adding soon perhaps less subject better
doyle-4-30,brocklehurst
doyle-4-31,sorry indeed hear
doyle-4-31,must talk bending installed person arm chair opposite mrs reed 's
doyle-4-31,come
doyle-4-32,stepped across rug placed square straight
doyle-4-32,face almost level mine
doyle-4-32,great nose
doyle-4-32,mouth
doyle-4-32,large prominent teeth
doyle-4-33,sight sad naughty child began especially naughty little girl
doyle-4-33,know wicked go death
doyle-4-34,go hell ready answer
doyle-4-35,hell
doyle-4-35,tell
doyle-4-36,pit full fire
doyle-4-37,fall pit burning ever
doyle-4-38,sir
doyle-4-39,must avoid
doyle-4-40,deliberated moment answer come must keep good health die
doyle-4-41,keep good health
doyle-4-41,children younger die daily
doyle-4-41,buried little child five years old two since good little child whose soul heaven
doyle-4-41,feared called hence
doyle-4-42,condition remove doubt cast eyes two large feet planted rug sighed wishing enough away
doyle-4-43,hope sigh heart repent ever occasion excellent benefactress
doyle-4-44,benefactress
doyle-4-44,benefactress
doyle-4-44,inwardly call mrs reed benefactress benefactress disagreeable thing
doyle-4-45,say prayers night morning
doyle-4-45,continued
doyle-4-46,yes sir
doyle-4-47,read bible
doyle-4-48,sometimes
doyle-4-49,pleasure
doyle-4-49,fond
doyle-4-50,revelations book daniel little bit parts kings chronicles job
doyle-4-51,psalms
doyle-4-51,hope
doyle-4-52,sir
doyle-4-53,oh shocking
doyle-4-53,little boy younger knows six psalms heart ask rather eat verse psalm learn says 'oh
doyle-4-53,verse psalm
doyle-4-53,angels sing psalms says wish little angel gets two nuts infant piety
doyle-4-54,psalms interesting remarked
doyle-4-55,proves wicked heart must pray god change give new clean take away heart stone give heart flesh
doyle-4-56,question touching manner operation changing heart performed mrs reed interposed telling sit proceeded carry conversation
doyle-4-57,brocklehurst believe intimated letter wrote three weeks ago little girl quite character disposition wish admit lowood school glad superintendent teachers requested keep strict eye guard worst fault tendency deceit
doyle-4-57,mention hearing jane may attempt
doyle-4-57,brocklehurst
doyle-4-58,well might dread well might dislike mrs reed nature wound never happy presence however carefully obeyed however strove please efforts still repulsed repaid sentences
doyle-4-58,uttered stranger cut heart dimly perceived already hope new phase existence destined enter felt though expressed feeling aversion along future path saw transformed brocklehurst 's eye noxious child remedy injury
doyle-4-59,nothing indeed thought struggled repress sob hastily wiped away tears impotent evidences anguish
doyle-4-60,deceit indeed sad fault child brocklehurst akin falsehood portion lake burning fire brimstone shall however watched mrs reed
doyle-4-60,speak miss temple teachers
doyle-4-61,wish brought manner prospects continued benefactress made useful kept humble vacations permission spend always lowood
doyle-4-62,perfectly judicious madam returned brocklehurst
